Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QL","Livestock Primary","203","Spain","5422","Yield","987","Wool, greasy","2010","2010","hg","15","Fc","Calculated data"
"QL","Livestock Primary","203","Spain","5422","Yield","987","Wool, greasy","2011","2011","hg","16","Fc","Calculated data"
"QL","Livestock Primary","203","Spain","5422","Yield","987","Wool, greasy","2012","2012","hg","18","Fc","Calculated data"
"QL","Livestock Primary","203","Spain","5422","Yield","987","Wool, greasy","2013","2013","hg","18","Fc","Calculated data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1961","1961","tonnes","29002","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1962","1962","tonnes","29929","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1963","1963","tonnes","29893","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1964","1964","tonnes","29618","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1965","1965","tonnes","24409","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1966","1966","tonnes","29023","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1967","1967","tonnes","28835","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1968","1968","tonnes","27498","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1969","1969","tonnes","26439","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1970","1970","tonnes","26807","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1971","1971","tonnes","25065","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1972","1972","tonnes","24674","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1973","1973","tonnes","24756","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1974","1974","tonnes","24116","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1975","1975","tonnes","22154","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1976","1976","tonnes","21561","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1977","1977","tonnes","21048","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1978","1978","tonnes","21963","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1979","1979","tonnes","22172","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1980","1980","tonnes","21090","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1981","1981","tonnes","20992","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1982","1982","tonnes","22778","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1983","1983","tonnes","23755","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1984","1984","tonnes","24175","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1985","1985","tonnes","24729","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1986","1986","tonnes","24293","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1987","1987","tonnes","25896","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1988","1988","tonnes","27453","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1989","1989","tonnes","29527","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1990","1990","tonnes","30050","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1991","1991","tonnes","29029","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1992","1992","tonnes","28405","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1993","1993","tonnes","29649","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1994","1994","tonnes","30272","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1995","1995","tonnes","30839","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1996","1996","tonnes","31539","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1997","1997","tonnes","31935","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1998","1998","tonnes","30958","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","1999","1999","tonnes","30575","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","2000","2000","tonnes","32104","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","2001","2001","tonnes","31881","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","2002","2002","tonnes","31736","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","2003","2003","tonnes","30341","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","2004","2004","tonnes","31797","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","2005","2005","tonnes","30888","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","2006","2006","tonnes","30387","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","2007","2007","tonnes","28736","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","2008","2008","tonnes","27705","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","2009","2009","tonnes","27049","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","2010","2010","tonnes","22688","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","2011","2011","tonnes","22333","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","2012","2012","tonnes","22935","","Official data"
"QL","Livestock Primary","203","Spain","5510","Production","987","Wool, greasy","2013","2013","tonnes","22935","F","FAO estimate"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","1992","1992","1000 No","13287142","","Official data"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","1993","1993","1000 No","11640000","","Official data"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","1994","1994","1000 No","10246000","","Official data"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","1995","1995","1000 No","9279000","","Official data"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","1996","1996","1000 No","8633740","","Official data"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","1997","1997","1000 No","8128400","","Official data"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","1998","1998","1000 No","8189900","","Official data"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","1999","1999","1000 No","8577700","","Official data"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","2000","2000","1000 No","8674500","","Official data"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","2001","2001","1000 No","9553100","*","Unofficial figure"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","2002","2002","1000 No","11158900","*","Unofficial figure"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","2003","2003","1000 No","11379500","","Official data"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","2004","2004","1000 No","11883300","","Official data"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","2005","2005","1000 No","12954600","","Official data"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","2006","2006","1000 No","14122400","","Official data"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","2007","2007","1000 No","13978100","","Official data"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","2008","2008","1000 No","14808500","","Official data"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","2009","2009","1000 No","15303000","","Official data"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","2010","2010","1000 No","16864700","","Official data"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","2011","2011","1000 No","18428100","","Official data"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","2012","2012","1000 No","18919400","","Official data"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","2013","2013","1000 No","19418700","","Official data"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","2014","2014","1000 No","19391400","","Official data"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","2015","2015","1000 No","16615100","","Official data"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","2016","2016","1000 No","14798500","","Official data"
"QL","Livestock Primary","230","Ukraine","5513","Production","1067","Eggs, hen, in shell (number)","2017","2017","1000 No","15350700","","Official data"
"QL","Livestock Primary","230","Ukraine","5424","Yield/Carcass Weight","1058","Meat, chicken","1992","1992","0.1g/An","14479","Fc","Calculated data"
"QL","Livestock Primary","230","Ukraine","5424","Yield/Carcass Weight","1058","Meat, chicken","1993","1993","0.1g/An","15536","Fc","Calculated data"
"QL","Livestock Primary","230","Ukraine","5424","Yield/Carcass Weight","1058","Meat, chicken","1994","1994","0.1g/An","16000","Fc","Calculated data"
"QL","Livestock Primary","230","Ukraine","5424","Yield/Carcass Weight","1058","Meat, chicken","1995","1995","0.1g/An","16221","Fc","Calculated data"
"QL","Livestock Primary","230","Ukraine","5424","Yield/Carcass Weight","1058","Meat, chicken","1996","1996","0.1g/An","16133","Fc","Calculated data"
"QL","Livestock Primary","230","Ukraine","5424","Yield/Carcass Weight","1058","Meat, chicken","1997","1997","0.1g/An","15897","Fc","Calculated data"
"QL","Livestock Primary","230","Ukraine","5424","Yield/Carcass Weight","1058","Meat, chicken","1998","1998","0.1g/An","15385","Fc","Calculated data"
"QL","Livestock Primary","230","Ukraine","5424","Yield/Carcass Weight","1058","Meat, chicken","1999","1999","0.1g/An","15708","Fc","Calculated data"
"QL","Livestock Primary","230","Ukraine","5424","Yield/Carcass Weight","1058","Meat, chicken","2000","2000","0.1g/An","16100","Fc","Calculated data"
"QL","Livestock Primary","230","Ukraine","5424","Yield/Carcass Weight","1058","Meat, chicken","2001","2001","0.1g/An","16387","Fc","Calculated data"
"QL","Livestock Primary","230","Ukraine","5424","Yield/Carcass Weight","1058","Meat, chicken","2002","2002","0.1g/An","16219","Fc","Calculated data"
"QL","Livestock Primary","230","Ukraine","5424","Yield/Carcass Weight","1058","Meat, chicken","2003","2003","0.1g/An","16275","Fc","Calculated data"
"QL","Livestock Primary","230","Ukraine","5424","Yield/Carcass Weight","1058","Meat, chicken","2004","2004","0.1g/An","16908","Fc","Calculated data"
"QL","Livestock Primary","230","Ukraine","5424","Yield/Carcass Weight","1058","Meat, chicken","2005","2005","0.1g/An","17116","Fc","Calculated data"
"QL","Livestock Primary","230","Ukraine","5424","Yield/Carcass Weight","1058","Meat, chicken","2006","2006","0.1g/An","17554","Fc","Calculated data"
"QL","Livestock Primary","230","Ukraine","5424","Yield/Carcass Weight","1058","Meat, chicken","2007","2007","0.1g/An","18152","Fc","Calculated data"
